SHANGHAI SHENZHEN CSI 300 - MARKET VALUE,SHANGHAI SHENZHEN CSI 300 - PRICE HIGH,SHANGHAI SHENZHEN CSI 300 - PRICE LOW,SHANGHAI SHENZHEN CSI 300 - OPENING PRICE,SHANGHAI SHENZHEN CSI 300 - PRICE INDEX,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VALUE,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VOLUME
CHSS300(MV),CHSS300(PH),CHSS300(PL),CHSS300(PO),CHSS300(PI),CHSS300(VA),CHSS300(VO)
14560480,2473.16,2439.99,2441.52,2472.29,80920670,80128350
14428210,2470.75,2420.08,2470.71,2443.88,96769820,97853010
14355440,2455.04,2423.28,2440.83,2429.03,89119220,90518420
14127740,2422.63,2382.53,2422.63,2384.44,84183920,86236770
14171740,2402.2,2379.86,2382.22,2394.97,66383980,65971500
14234650,2415.07,2397.22,2406.2,2409.04,60990130,59513980
14234650,,,,2409.04,,
14234650,,,,2409.04,,
14234650,,,,2409.04,,
14234650,,,,2409.04,,
14234650,,,,2409.04,,
14390270,2446.7,2392.57,2406.41,2441.81,84229900,84785500
14438030,2453.75,2424.77,2432.94,2453.58,76128340,76277630
14309780,2455.98,2422.02,2455.64,2429.32,89468020,90329700
14516660,2471.16,2439.63,2442.36,2468.51,91811540,93388260
14558600,2483.13,2462.55,2472.27,2472.54,99109150,100081300
14509890,2479.13,2449.42,2475.32,2467.52,86100820,89173490
14294790,2459.08,2409.72,2459.08,2421.37,83150830,88979820
14272990,2440.92,2407.78,2432.64,2413.33,67722880,71222460
14314230,2435.71,2410.6,2415.12,2426.05,59138750,60291620
14532620,2472.78,2423.56,2431.91,2471.32,82223140,84909790
14408730,2470.25,2439.86,2470.25,2445.89,83412050,90703020
14272460,2474.37,2412.48,2451.56,2418.49,83286770,91545340
14150600,2422.94,2395.47,2412.23,2400.51,60427230,64560820
13963010,2413.33,2353.99,2400.52,2368.56,70778080,77070180
13965730,2377.25,2351.86,2372.57,2365.95,56602100,62876140
14017460,2408.62,2327.9,2369.22,2372.05,91741550,106737800
14227180,2407.85,2365.51,2371.85,2407.47,75735060,92178110
14106110,2398.39,2370.23,2398.39,2373.72,70393870,82736960
14173590,2395,2365.15,2373.96,2384.96,57820020,63055760
14153970,2404.9,2376.35,2397.21,2380.45,48959460,51798450
14175250,2385.69,2343.8,2366.88,2383.77,56935540,62084480
14048250,2383.54,2352.79,2371.32,2353.57,59536860,63776660
14001320,2356.67,2328.25,2351.87,2340.55,50942560,54821740
13853600,2342.67,2306.04,2329.08,2307.94,48564990,53788500
13890070,2325.23,2295,2305.94,2315.89,42566540,45739460
14000130,2342.53,2316.6,2319.36,2340,49854750,52687540
13739640,2325.56,2287.55,2325.36,2288.12,53183040,59848820
13806170,2305.7,2279.01,2291.27,2304.5,51945070,57310350
14026130,2377.21,2306.55,2306.55,2350.73,83147860,86391760
14427770,2429.57,2361.04,2367.88,2428.9,108549500,110034600
14371320,2427.93,2405.08,2427.93,2412.16,79884930,78648290
14440190,2435.43,2406.42,2428.77,2424.85,67741420,72291790
14422920,2415.38,2382.88,2412.45,2409.99,82220510,87706670
14374510,2419,2393.58,2415.29,2397.96,70052190,75000670
14291980,2418.85,2380.69,2385.78,2388.63,63811260,66144720
14265210,2399.02,2380.41,2387.83,2387.42,53334190,59185860
14387470,2422.81,2383.78,2386.36,2414.48,70744770,75294080
14523480,2460.56,2417.23,2419.15,2439.53,86852430,90660400
14506910,2446.39,2432.39,2442.68,2438.94,61907360,61803740
14522840,2464.86,2397.01,2423.97,2418.79,112921800,119655100
14595770,2448.33,2406.66,2410.69,2442.78,72045230,74455740
14747830,2486.64,2434.69,2439.82,2475.13,94783920,102650200
14694150,2481.75,2460.58,2476.45,2468.2,72999920,77708930
14636580,2470.81,2445.62,2463.04,2452.29,64843200,66114080
14626150,2468.95,2445.94,2460.03,2450.87,57634530,57164880
14610030,2466.66,2444.53,2456.23,2453.32,61236720,66941420
14384270,2440.5,2400.74,2440.5,2412.76,62808850,68075140
14367700,2423.31,2402.77,2406.77,2410.01,47481440,50147710
14314090,2416.26,2386.25,2388.66,2406.64,47583520,51501180
14419690,2412.73,2367.43,2408.68,2367.92,62107890,64581660
14352770,2373.29,2351.18,2369.25,2356.38,46306060,48483890
14345460,2368.58,2350.45,2356.7,2357.23,39675260,40015200
14220520,2370.99,2331.19,2366.2,2332.41,45148860,48095680
13910760,2338.88,2278.1,2335.05,2278.14,60862130,65204190
13962750,2295.76,2259.57,2283.8,2284.6,44415330,45580270
13980950,2312.83,2270.24,2291.13,2288.25,45173180,45599170
14070150,2305.61,2281.6,2291.75,2305.11,41202980,44005310
13848510,2301.49,2263.92,2299.97,2265.33,48603010,51497550
14041400,2315.18,2264.39,2268.53,2303.48,51197940,53389150
13994220,2316.62,2295.64,2313.38,2299.46,46156430,48414300
14149560,2333.07,2287.12,2289.01,2330.03,57026480,56631060
14149560,,,,2330.03,,
14101490,2325.99,2310.65,2323.43,2321.98,49012210,45194290
13938060,2314.84,2280.89,2311.97,2290.78,57739700,59782640
13705380,2286.37,2229.33,2286.37,2238.64,59979360,66300400
13694260,2246.79,2218.65,2222.31,2238,42565650,43753090
13694180,2262.58,2228.42,2240.63,2241.91,50691490,51348850
13584890,2258.89,2220.8,2236.97,2222.22,54399490,55987040
13497560,2224.49,2200.21,2216.52,2204.85,47572300,54169280
13474930,2222.07,2183.6,2207,2193.68,46122990,50122770
13574710,2214.12,2179.91,2192.84,2212.85,46785090,54049940
13540610,2215.9,2193.8,2210.02,2208.94,45755900,48962380
13530450,2227.26,2201.56,2209.45,2211.84,49842770,52298900
13402380,2205.97,2175.88,2203.82,2178.49,46268140,50273150
13306470,2182.46,2156.46,2173.65,2165.99,39157220,40560140
13405430,2197.92,2168.42,2168.42,2187.41,38590990,40306240
13695380,2244.13,2187.53,2190.43,2243.8,64803340,70641360
13610960,2248.92,2228.06,2242.24,2231.89,55726420,56345940
13681430,2257.35,2222.89,2225.76,2245.68,59563440,61167660
13519360,2233.23,2211.8,2233.01,2215.92,63503980,70344240
13551740,2233.26,2205.97,2220.78,2219.85,49408750,53269120
13602050,2233.06,2219.93,2225.71,2227.78,48788670,50222700
13468120,2223.16,2200.22,2223.16,2202.45,43475950,43632300
13468120,,,,2202.45,,
13468120,,,,2202.45,,
13468120,,,,2202.45,,
13468120,,,,2202.45,,
13468120,,,,2202.45,,
13507700,2212.5,2177.12,2187.34,2212.48,49597100,50459310
13782430,2270.19,2221.54,2221.54,2267.53,81103230,83065710
13897810,2296.52,2262.6,2267.73,2285.56,92688960,99229820
13916260,2294.32,2276.44,2286.19,2291.25,73487380,76592160
13867560,2307.47,2278.26,2288.45,2279.55,87352110,96217780
13949790,2295.85,2274.43,2278.4,2295.57,64613310,67082990
14048850,2315.58,2293.55,2308.79,2311.65,86871340,87831660
13891050,2310.31,2276.11,2310.31,2282.44,88107260,87049730
14078840,2317.42,2274.15,2280.93,2308.66,88341890,99352560
14062770,2331.7,2286.2,2314.09,2287.44,91771580,106439500
13891080,2287.87,2250.65,2284.03,2264.29,69908180,76368990
13596510,2246.71,2194.16,2246.71,2214.51,79599140,89215940
13334440,2225.21,2150.09,2216.51,2157.91,88306560,93237540
13378630,2164.7,2137.08,2147.74,2163.4,68640580,77993300
13408920,2180.06,2150.13,2170.81,2154.11,81587980,90104290
13491810,2180.47,2133.55,2149.45,2178.97,70216780,76668050
13560590,2194.22,2167.91,2173.91,2190.37,69408740,82072300
13511280,2188.6,2161.59,2183.86,2184.27,64691420,73069250
13381550,2189.09,2159.59,2187.35,2163.98,55669660,61332000
13433870,2181.43,2136.45,2159.4,2173.63,61495010,69093760
13435040,2189.39,2161.44,2170.04,2168.36,58693170,64265170
13073690,2149.68,2095.07,2149.68,2097.79,63086400,71416400
13101280,2118.79,2088.73,2092.61,2108.66,53075780,57621230
13085340,2130.59,2090.76,2102.8,2114.13,60115230,70069740
13239290,2149.44,2115.99,2119.55,2140.33,59163090,69226020
13128710,2140.38,2109.57,2129.87,2122.84,49805230,58617730
13237710,2143.2,2118.95,2132.79,2143.04,47571280,52409440
13224660,2152.46,2134.92,2146.12,2138.13,54188430,55354130
13162930,2131.28,2101.28,2131.28,2120.87,55283940,59303900
12994440,2134.79,2086.5,2116.18,2086.97,58951600,67631280
13387620,2163.22,2077.76,2079.87,2158.8,83560500,104024800
13494410,2186.73,2150.87,2161.9,2176.55,81203900,104492000
13479000,2191.49,2164.67,2170.78,2174.44,67548460,86877500
13458120,2186.08,2165.22,2181.23,2171.05,50116020,58276180
13352810,2186.89,2146.92,2168.34,2155.71,62175860,71275120
13357050,2172.67,2144.58,2154.51,2151.96,60123330,70086060
13337600,2165.25,2134.42,2156.05,2146.3,48105010,55457490
13420490,2170.09,2141.15,2143.72,2163.11,43659060,48866400
13513780,2182.68,2164.01,2166.07,2180.73,56777140,65039250
13413600,2196.14,2160.75,2188.64,2165.01,57708850,71536030
13511330,2186.15,2155.28,2157.98,2185.47,43912620,47945890
13511330,,,,2185.47,,
13792210,2243.97,2178.9,2179.92,2237.32,85692880,97219100
13822080,2246.79,2228.99,2239.79,2238.62,61178620,66357260
14021830,2290.74,2229.51,2241.45,2273.76,101616800,114545400
14006860,2281.1,2261.13,2269.56,2270.67,86154850,90615890
13998210,2275.83,2255.46,2267.94,2268.61,60254140,62264990
13773870,2261.47,2225.68,2261.41,2229.46,62599100,68218130
13791480,2245.31,2221.15,2223.47,2232.53,47770210,51678000
13753330,2241.62,2221.95,2238.78,2224.8,45096430,48333620
13732750,2228.77,2203.05,2215.88,2224.48,45709620,50757980
13526370,2231.71,2186.75,2209.94,2187.25,51856110,56278270
13591480,2196.85,2165.07,2184.02,2196.79,52351980,57094690
13574350,2205.59,2187.39,2191.23,2194.67,45191140,47763520
13528080,2209.45,2186.76,2192.77,2190.47,41927010,45058900
13413190,2201.71,2167.64,2195.81,2167.83,52092020,60245380
13248460,2171.38,2132.69,2165.77,2134.97,49998800,60485180
13358690,2159.38,2131.78,2134.41,2158.47,41550350,48204930
13367390,2164.17,2153.12,2158.76,2158.66,39493010,45334620
13367390,,,,2158.66,,
13367390,,,,2158.66,,
13435490,2161.7,2131.23,2152.59,2156.47,41470450,49344060
13427850,2173.62,2150.11,2151.39,2157.33,41486450,48086510
13325790,2153.72,2136.99,2151.47,2137.32,37751010,44607460
13341460,2168.21,2128.32,2132.04,2135.5,40729760,48332450
13252730,2141.56,2120.59,2138.84,2133.91,40242740,49181120
13563450,2184.33,2139.48,2150.31,2180.05,66275500,83472560
13557740,2185.05,2167.77,2180.06,2174.85,50241260,64912510
13554110,2184.22,2169,2175.09,2172.37,39214110,48514190
13412080,2171.45,2142.34,2169.28,2144.08,38938530,46734030
13427820,2150.5,2132.19,2143.93,2145.95,34987580,42253180
13270330,2139.36,2105.71,2139.36,2115.14,37135940,42893600
13284070,2131.57,2110.72,2124.71,2115.77,31576340,37299680
13404560,2136.1,2096.51,2106.76,2135.9,32246800,38946030
13384590,2160.91,2128.86,2134.09,2130.87,39227540,46252740
13469890,2148.58,2128.66,2130.77,2148.41,32420020,37623100
13500630,2165.42,2147.44,2161.89,2155.98,37788480,39550660
13457090,2160.03,2145.75,2154.39,2147.28,32374260,35897170
13569280,2171.17,2142.01,2147.47,2169.35,45627620,50056260
13509910,2178.09,2154.92,2171.26,2155.16,41076910,44891550
13503120,2166.91,2146.22,2156.38,2156.46,39769180,43923860
13503120,,,,2156.46,,
13499640,2168.99,2149.29,2157.64,2149.92,37906220,41982940
13400320,2149.45,2117.31,2149.41,2128.27,35607010,41817250
13502550,2150.93,2123.52,2126.61,2150.6,33050770,36477420
13419020,2149.78,2123.98,2149.21,2134.72,32415580,35738050
13432490,2153.9,2126.66,2128.22,2134.28,35326720,39311060
13583980,2161.53,2132.45,2138.67,2161.27,44416130,50507890
13582750,2163.61,2152.08,2156.15,2160.77,37311070,42563710
13547160,2160.99,2148.41,2156.76,2153.41,37252030,43025840
13682690,2183.64,2150.57,2150.99,2176.24,51765500,59252860
14071460,2196.34,2174.28,2176.44,2191.85,56904290,63296860
13934010,2185.68,2168.44,2185.68,2169.67,46244980,49933660
13865300,2172.55,2158.5,2169.25,2160.24,42538080,49463890
13669160,2166.41,2119.5,2161.43,2126.91,46029740,53162640
13670550,2137.03,2120.81,2124.96,2136.73,35425710,42393710
13638420,2147.23,2132.45,2137.93,2134.11,37112420,41179250
13702750,2145.21,2130.29,2131.69,2144.82,38778500,40164350
13647470,2141.73,2126.03,2141.73,2133.37,33809310,37666100
13728480,2151.11,2134.89,2135.16,2149.08,40601820,44351150
13695180,2159.53,2138.93,2146.37,2150.26,45525660,52722900
13768320,2168.22,2152.31,2152.31,2165.12,50277570,54304180
13757800,2171.15,2157.13,2169.2,2164.56,49936270,53323090
13803090,2171.51,2155.61,2164,2170.87,53273650,59685490
13836380,2184.96,2164.84,2169,2180.19,56024930,63690690
13822700,2183.8,2174.07,2180.44,2178.69,47990030,52851100
13817680,2186.2,2171.08,2178.55,2176.29,47663870,50242320
13842590,2180.78,2163.36,2174.83,2180.47,46017260,50743580
13660160,2178.51,2148.26,2178.13,2148.71,58980240,62022030
13637770,2151.77,2139.52,2146.6,2142.85,50931660,55732500
13670220,2154.73,2134.79,2136.32,2148.01,51551820,61374270
13793180,2171.9,2145.28,2149.54,2171.76,60467090,66158850
13821620,2176.27,2165.21,2170.09,2174.98,64304860,71815680
13809950,2183.25,2166.77,2172.82,2170.87,61126050,81560220
13727090,2166.93,2147.08,2166.83,2157.07,46354640,59453570
13759840,2176.32,2145.45,2147.66,2164.14,53758910,65473280
13749220,2171.94,2158.95,2164.22,2166.29,47731620,54172260
13899980,2197.59,2162.24,2162.44,2192.7,66806110,78542580
13927520,2210.28,2190.55,2191.39,2197.83,69177980,84213870
14148230,2239.81,2199.83,2199.83,2237.01,99964350,119435500
14299980,2260.89,2239.07,2243.07,2260.45,81994560,98972830
14681560,2331.47,2272.38,2272.38,2323.9,145277400,179869300
14702960,2342.77,2316.22,2326.04,2331.37,112176500,134269600
14676690,2339.04,2316.06,2324.69,2322.01,103362300,123022800
14826190,2350.55,2316.58,2321.97,2350.25,93135550,110987800
14722940,2371.5,2328.97,2341.23,2329.4,106125200,126317400
14977640,2375.62,2332.14,2336.63,2375.62,101301900,116713700
14955280,2380.77,2353.79,2376.8,2369.35,97906960,111861800
14921720,2371.67,2334.33,2358.21,2363.22,96681300,116341800
14668010,2369.2,2326.27,2363.61,2327.46,94254450,116729200
14737740,2339.27,2319.29,2329.18,2331.13,72605660,86739680
14939640,2367,2337.01,2338.01,2365.35,82973890,91601170
14900570,2361.17,2344.72,2361.17,2357.05,82973760,91822610
14907020,2370.51,2335.69,2358.46,2358.9,94185260,110447800
14778340,2363.18,2334.08,2357.2,2335.94,84251420,97969490
14916020,2366.9,2333.12,2337.98,2360.63,81888210,93592540
14982970,2379.8,2361.2,2366.27,2374.56,90148900,104509600
15013480,2379.47,2358.96,2378.89,2374.77,102742800,115850000
14957130,2375.47,2360.84,2371.65,2366.14,91374800,101288100
14877180,2367.46,2333.3,2365.73,2354.24,92192050,100690200
14893840,2368.46,2350.99,2352.32,2365.36,85642450,89823940
14850780,2367.61,2338.45,2367.02,2342.86,85182480,97373710
14731200,2350.39,2317.18,2339.6,2324.09,83135020,93844210
14749900,2336.74,2322.88,2323.79,2327.59,62448670,67676210
14659640,2336.36,2309.64,2328.06,2311.28,66195950,70490640
14805390,2338.77,2313.26,2317.3,2338.29,58359950,63211410
14896560,2355.55,2338.53,2340.92,2355.32,73362240,77320860
15076660,2387.65,2349.95,2359.86,2386.46,106925800,114436700
15238640,2414.26,2389.68,2389.69,2408.84,123629200,129734200
15345240,2427.3,2404.08,2411.93,2426.22,108294700,111272300
15482790,2450.63,2427.99,2433.17,2449.26,123349300,133551800
15482790,,,,2449.26,,
15450390,2454.89,2437.08,2452.23,2445.22,107795200,118194300
15366140,2437.08,2422.65,2435.59,2432.43,97472670,109175500
15303280,2461.47,2417.27,2430.68,2423.45,127203400,132982600
15407340,2438.36,2412.62,2418.75,2438.36,96625760,109160200
15402670,2439.25,2418.96,2433,2437.19,112507700,122247200
15154630,2442.92,2386.98,2440.34,2388.76,147250200,186742800
15215580,2405.37,2379.09,2395.36,2401.33,98039460,125269000
15257510,2414.95,2389.62,2396.38,2408.66,92105330,115926400
15323160,2430.15,2402.31,2409.31,2425.21,88221020,101813600
15031240,2419.33,2374.11,2419.33,2378.92,88958050,102240900
15138000,2402.48,2379.52,2379.52,2399.46,75463680,84033330
15374030,2443.98,2387.07,2391.42,2441.86,120389900,142713500
15361610,2462.67,2429.59,2453.42,2436.96,119612600,138661900
15359380,2439.65,2420.5,2430.81,2437.2,87757380,100299500
15409790,2453.66,2435.61,2443.91,2447.8,111463800,123401700
15436490,2454.88,2444.2,2452.17,2450.99,101906500,115804200
15436490,,,,2450.99,,
15436490,,,,2450.99,,
15436490,,,,2450.99,,
15436490,,,,2450.99,,
15436490,,,,2450.99,,
15555970,2478.38,2445.27,2460.87,2478.38,116500100,121953600
15588490,2488.11,2461.11,2480.2,2481.95,120752600,137923900
15499480,2482.14,2457.68,2472.1,2466.79,121925000,147634300
15419080,2460.39,2430.55,2457.41,2454.95,112784500,131593400
15371700,2467.9,2436.34,2451.09,2446.56,106356600,127393700
15468450,2465.5,2431.19,2444.54,2463.87,114837300,135801900
15391970,2480.3,2441.82,2448.97,2444.39,128340500,158166600
15346060,2456.1,2410.4,2443.22,2441.73,112685600,132760000
15418490,2456.62,2441.9,2448.45,2454.71,84843600,91435390
15308770,2459.25,2432.55,2453.41,2433.39,86622190,96241900
15240640,2447.47,2417.56,2434.89,2418.64,82251740,88656190
15108070,2424.66,2392.53,2415.44,2395.94,86045440,103491800
15075200,2404.99,2385.72,2397.85,2390.71,65601220,74974860
14943690,2377.54,2361.68,2377.54,2368.83,65956480,73862430
15219410,2416.77,2373.15,2373.15,2416.65,90529890,101523000
15427860,2461.27,2415.7,2423.81,2451.38,134541700,158584000
15556720,2474.38,2443.76,2450.36,2468.92,139157300,189626400
15806950,2512.19,2466.5,2473.5,2508.32,181604600,239172400
15814540,2524.17,2502.06,2515.82,2512.55,151406800,205801200
15826460,2517.46,2498.6,2511.04,2513.17,155291900,218247000
15745060,2519.4,2499.23,2516.87,2503.45,146130900,190491900
15760070,2510.98,2482.98,2505.17,2506.07,118839200,149651100
15721650,2541.55,2489.42,2508.76,2502.15,176868700,208760900
16113800,2565.73,2514.71,2529.83,2565.73,187612600,226599700
16193910,2602.37,2532.57,2578.44,2558.61,265840500,323711500
16317990,2594.32,2539.6,2545.4,2594.32,157847400,184686300
16263370,2607.52,2567.46,2597.39,2579.75,192985400,219815600
16254750,2581.93,2557.67,2569.21,2581.09,145409900,165050000
16164010,2614.09,2565.94,2613.51,2567.1,147724600,158478100
15995120,2570.21,2534.93,2565.27,2541.42,124246600,142941300
15956960,2550.5,2531.32,2538.23,2537.22,113031700,122147000
15958130,2545.47,2522.84,2528.78,2537.1,98145540,106149900
16209700,2585.36,2530.03,2537.54,2583.45,143750800,151028100
16545310,2667.67,2602.94,2614.16,2649.26,264974900,279839500
16773930,2686.06,2643.84,2650.08,2685.56,206879200,222611700
17031340,2723.36,2690.31,2695.26,2723.02,239333900,243962500
17212190,2754.49,2718.7,2737.03,2754.49,261164900,265464700
17632400,2809.54,2740.37,2753.92,2808.82,330255900,375323600
17682930,2855.33,2808.65,2825.61,2819.81,338832900,365487400
18315150,2944.51,2804.29,2807.34,2923.94,341185000,361465100
18462380,3028.22,2912.25,2936.12,2967.55,464857300,466156500
19381410,3104.89,2968.88,2975.4,3104.35,433875500,426812900
19785380,3195.8,3011.94,3143.97,3124.88,554362900,524881200
20416190,3270.88,3075.7,3108.27,3252.88,515773400,484462300
19281820,3387.83,3074.52,3233.1,3106.91,702149900,632874500
19858930,3229.05,3058.19,3120.21,3221.55,477300000,425018600
19631250,3254.42,3158.44,3185.16,3183.01,392944600,367091500
19700540,3239.45,3167.93,3182.92,3193.23,337817300,301065200
20204860,3226.22,3143.3,3176.83,3217.23,326668000,290193700
20735980,3303.4,3207.69,3221.36,3303.4,425665500,358123800
21097060,3368.19,3275.74,3325.82,3360.6,527748900,448140500
21022020,3393.71,3322.23,3359.09,3345.93,416260400,355970000
21389420,3397.18,3280.92,3345.63,3383.17,435516700,411211500
21709580,3455.21,3357.66,3396.25,3394.48,537020900,549801500
21068320,3431.78,3316.91,3358.8,3324.92,377227500,369735900
20481140,3340.36,3188.49,3332.15,3230.38,339475700,317449500
21198000,3335.78,3226.32,3254.48,3335.42,330128900,309799400
21874210,3453.34,3335.01,3343.64,3445.84,438838300,384613900
21991650,3524.28,3405.84,3502.18,3455.45,505004300,425014800
22055090,3491.83,3422.17,3450.81,3457.55,394607600,328233700
22590590,3542.34,3452.5,3462.39,3533.7,403710700,345934600
22590590,,,,3533.7,,
22590590,,,,3533.7,,
23509120,3669.04,3551.51,3566.09,3641.54,519849700,451198000
23608350,3683.23,3587.23,3608.43,3641.06,498529500,420962000
23748660,3671.19,3601.7,3620.92,3643.79,398731500,320191200
23151760,3659.94,3552.1,3650.07,3559.26,355831800,295002900
23113410,3689.75,3536.39,3547.57,3546.72,430210600,349982500
22806860,3560.53,3461.32,3531.51,3513.58,334256900,266567200
22833440,3550.16,3494.77,3506.45,3514.04,250796700,187154000
22753870,3547.24,3471.56,3522.91,3502.42,241285800,196012500
23592660,3604.12,3482.27,3501.72,3604.12,303445200,237812300
23880740,3662.16,3601.26,3616.25,3635.15,355568600,282681600
21949010,3497.25,3330.98,3414.01,3355.15,366017300,329505000
22282640,3419.2,3325.68,3336.79,3396.22,381917700,297843200
23396990,3557.79,3409.43,3420.49,3548.88,425433600,337928200
23484430,3576.76,3520.05,3551.05,3567.61,345025800,268853500
23548930,3627.81,3548.63,3582.09,3571.73,361835500,280172000
23597070,3611.62,3559.38,3580.12,3607.98,309585700,239766200
23341340,3616.26,3510.02,3614.04,3574.93,357548000,287669000
