Name,MARKET VALUE,PRICE HIGH,PRICE LOW,PRICE OPEN,PRICE INDEX,TURNOVER BY VALUE,VOLUME
10/19/2012,13990680,2342.53,2328.73,2335.1,2332.47,33173020,35927730
10/22/2012,14017770,2347.89,2315.89,2320.47,2341.59,32815260,34368270
10/23/2012,13876780,2344.04,2309.25,2340.89,2312.08,33716860,37221260
10/24/2012,13867840,2321.43,2302.17,2303.4,2307.78,30392370,37542430
10/25/2012,13778780,2322.92,2288.6,2306.73,2291.24,33183520,44351520
10/26/2012,13552570,2293.18,2237.06,2291.31,2247.91,34530060,40900510
10/29/2012,13501710,2248.14,2227.65,2241.8,2235.85,25328640,27581310
10/30/2012,13529890,2257.95,2231.78,2236.32,2239.88,29516620,34083120
10/31/2012,13584370,2256.09,2233.68,2241.43,2254.82,30634350,37169790
11/1/2012,13823950,2305.63,2256.41,2256.61,2297.88,45602130,50761730
11/2/2012,13888400,2309.67,2284.72,2297.9,2306.77,34893870,39833280
11/5/2012,13862100,2318.23,2290.13,2302.74,2301.88,33663150,39510370
11/6/2012,13813590,2304.05,2260.51,2301.98,2292.21,34473380,39280620
11/7/2012,13807960,2300.89,2277.02,2288.76,2287.5,30278450,33067390
11/8/2012,13596660,2275.4,2245.4,2269.58,2245.4,30411860,35426460
11/9/2012,13575120,2252.2,2235.23,2241.76,2240.92,24374270,30506960
11/12/2012,13630150,2254.7,2232.74,2242.96,2251.85,29040820,34721680
11/13/2012,13429760,2250.84,2208.72,2250.84,2212.44,28818450,34083700
11/14/2012,13489450,2225.12,2206,2213.09,2223.11,23592320,26758780
11/15/2012,13339720,2220.99,2193.52,2210.75,2193.62,23778690,28319140
11/16/2012,13229840,2191.61,2162.98,2189.51,2177.24,26118240,30247780
11/19/2012,13217470,2176.49,2149.54,2175.18,2174.98,26737220,26978660
11/20/2012,13167850,2184.33,2163.53,2180.2,2164.88,22999180,23948910
11/21/2012,13310590,2195.46,2151.38,2165.41,2194.9,27121940,30508480
11/22/2012,13217190,2185.58,2169.66,2181.18,2177.55,21536140,22912340
11/23/2012,13296640,2202.47,2179.73,2184.41,2192.68,26307620,28667490
11/26/2012,13219960,2191.36,2172.1,2187.24,2175.6,22231490,24742690
11/27/2012,13114060,2173.46,2150.22,2168.59,2150.64,26149730,31946740
11/28/2012,13027470,2144.8,2126.03,2142.5,2129.16,24423310,30009330
11/29/2012,12966490,2140.88,2114.48,2128.8,2115.68,24016260,29670620
11/30/2012,13061800,2142.86,2109.96,2114.24,2139.66,28552060,36406900
12/3/2012,12929170,2152.61,2108.15,2136.7,2108.85,34173650,40186750
12/4/2012,13028120,2135.66,2102.13,2104.93,2131.47,31732340,36225900
12/5/2012,13403660,2219.09,2126.79,2128.39,2207.88,69109040,82487090
12/6/2012,13374540,2216.98,2191.23,2205.6,2203.6,42758560,48574690
12/7/2012,13580470,2250.53,2198.11,2203.89,2246.76,64996500,76169740
12/10/2012,13708940,2276.28,2250.44,2254.91,2271.05,61399760,73375470
12/11/2012,13655800,2274.99,2254.3,2263.21,2258.5,45087970,51468690
12/12/2012,13708930,2273.21,2247.95,2257.73,2267.77,39182530,45006450
12/13/2012,13578000,2266.72,2242.56,2260.6,2242.63,36665680,41942100
12/14/2012,14179110,2357.11,2245.64,2245.64,2355.86,93934740,110892600
12/17/2012,14227770,2380,2358.66,2359.2,2366.7,85000820,94088190
12/18/2012,14250920,2398.63,2347.08,2361.09,2368.12,78802830,85784850
12/19/2012,14258720,2387.14,2358.03,2362.8,2371.11,61140740,63292530
12/20/2012,14304060,2391.92,2346.55,2361.32,2384.82,63028690,65655460
12/21/2012,14205430,2414.22,2365.03,2386.38,2372,66887700,68714140
12/24/2012,14239750,2396.72,2367.04,2368.01,2381.22,54121540,53086990
12/25/2012,14606290,2459.3,2365.41,2373.88,2448.39,89877760,95502340
12/26/2012,14625020,2458.01,2441.64,2445.99,2457.62,68406240,71591820
12/27/2012,14555740,2479.79,2443.68,2464.78,2444.59,69327600,73255060
12/28/2012,14738560,2481.59,2444.38,2448.08,2480.05,66053280,67166320
12/31/2012,14979510,2522.95,2485.56,2485.56,2522.95,81149070,82002290
1/1/2013,14979510,,,,2522.95,,
1/2/2013,14979510,,,,2522.95,,
1/3/2013,14979510,,,,2522.95,,
1/4/2013,15173200,2558.53,2498.89,2551.81,2524.41,95579230,97988180
1/7/2013,15198900,2545.97,2511.6,2518.05,2535.98,73167500,75167980
1/8/2013,15116370,2540.51,2502.49,2534.65,2525.33,76498050,71837090
1/9/2013,15155640,2534.24,2504.3,2518.1,2526.13,74233580,70231170
1/10/2013,15203320,2553.35,2513.73,2525.59,2530.57,71159040,71085860
1/11/2013,14957660,2539.79,2473.7,2533.49,2483.23,72775920,74239170
1/14/2013,15440190,2583.63,2474,2474.18,2577.72,96853460,93554080
1/15/2013,15507300,2605.41,2576.92,2579.13,2595.86,101357000,98620800
1/16/2013,15380530,2600.09,2540.52,2591.36,2577.09,95564990,93536080
1/17/2013,15225170,2575.06,2539.67,2570.71,2552.76,71716110,69915230
1/18/2013,15438800,2607.45,2553.45,2568.69,2595.44,77435150,77940290
1/21/2013,15491170,2611.2,2582.65,2605.65,2610.9,85357440,84133730
1/22/2013,15422360,2620.02,2578.18,2610.39,2596.9,102261200,105766300
1/23/2013,15459380,2611.41,2576.36,2588.2,2607.46,72758910,75739440
1/24/2013,15364960,2663.4,2564.21,2606.43,2582.75,109537700,111277200
1/25/2013,15279770,2591.51,2567.11,2580.88,2571.67,60689360,58487340
1/28/2013,15656790,2651.97,2577.27,2577.27,2651.86,98173260,91274780
1/29/2013,15736560,2685.53,2646.15,2655.38,2675.87,108827000,101040200
1/30/2013,15901570,2689.68,2662.06,2678.43,2688.71,100856600,99874980
1/31/2013,15915200,2696.88,2671.33,2690.95,2686.88,94476820,96740100
2/1/2013,16182130,2744.32,2671.27,2677.19,2743.32,110560900,103879500
2/4/2013,16242700,2768.5,2731.08,2753.69,2748.03,136119600,127939200
2/5/2013,16291620,2779.95,2725.36,2727.93,2771.67,112701200,116130800
2/6/2013,16289050,2787.46,2765.74,2771.91,2775.84,88989570,82779260
2/7/2013,16183820,2775.97,2722.87,2771.53,2759.87,95978590,89978130
2/8/2013,16267900,2791.3,2747.95,2755.65,2771.72,82903620,77429630
2/11/2013,16267900,,,,2771.72,,
2/12/2013,16267900,,,,2771.72,,
2/13/2013,16267900,,,,2771.72,,
2/14/2013,16267900,,,,2771.72,,
2/15/2013,16267900,,,,2771.72,,
2/18/2013,16136390,2787.74,2731.51,2784.06,2737.47,81001360,76438220
2/19/2013,15864250,2740.74,2674.34,2735.04,2685.61,82460800,80626420
2/20/2013,15941730,2703.1,2665.23,2686.09,2702.63,73636350,70019380
2/21/2013,15441990,2675.74,2584.76,2675.74,2610.55,103619500,100658000
2/22/2013,15358530,2618.48,2591.15,2607.65,2596.6,65899090,60204850
2/25/2013,15411970,2628.7,2590.79,2607.15,2604.96,55614480,53161940
2/26/2013,15196730,2631.09,2564.67,2587.38,2567.59,83373950,80003060
2/27/2013,15345800,2615.25,2569.38,2576.05,2594.68,64612270,63226740
2/28/2013,15710580,2673.71,2594,2611.94,2673.33,92235380,86922590
3/1/2013,15645820,2680.85,2626.99,2671.84,2668.84,80342740,73343740
3/4/2013,15052980,2619.57,2528.69,2619.42,2545.71,112585000,110619100
3/5/2013,15417570,2623.17,2541.77,2547.89,2622.81,92357120,89661150
3/6/2013,15537690,2658.14,2620.43,2634.87,2650.2,95048880,95829650
3/7/2013,15381200,2658.97,2592.87,2639.78,2619.48,96498100,94082660
3/8/2013,15339260,2632.62,2601.96,2622.68,2606.93,63054590,59429550
3/11/2013,15277490,2611.65,2574.17,2600.28,2592.37,52460900,50946430
3/12/2013,15137000,2619.51,2530.25,2590.39,2555.61,71675120,71935140
3/13/2013,14989390,2556.77,2515.06,2551.73,2527.49,56003710,56430450
3/14/2013,15036820,2546.7,2514.46,2517.74,2534.27,49929760,47605740
3/15/2013,15100560,2600.09,2504.46,2533.72,2539.87,82749870,81372180
3/18/2013,14842100,2544.62,2499.83,2526.08,2502.49,63093550,59812770
3/19/2013,14957560,2532.07,2491.85,2507.4,2525.1,55601010,54536460
3/20/2013,15375730,2610.17,2526.83,2526.97,2610.17,91271010,90700610
3/21/2013,15401900,2626.54,2598.51,2611.58,2614.99,71642660,69552750
3/22/2013,15423210,2625.53,2603.34,2612.26,2618.31,55882130,55647140
3/25/2013,15404530,2641.61,2607.61,2628.41,2613.1,58004930,56261390
3/26/2013,15205240,2607.36,2554.97,2601.96,2575.05,65306560,63962960
3/27/2013,15217230,2611.94,2566.34,2575.73,2583.53,58652240,56906510
3/28/2013,14797360,2535.99,2495.08,2535.99,2499.3,84725890,87578400
3/29/2013,14781920,2509.11,2482.49,2502.78,2495.08,52055540,52402130
4/1/2013,14757970,2507.82,2483.73,2486.43,2493.19,47159810,47346020
4/2/2013,14731030,2524.46,2475,2495.84,2486.39,55637380,55684140
4/3/2013,14733290,2507.14,2474.93,2493.88,2483.55,45156700,45564210
4/4/2013,14733290,,,,2483.55,,
4/5/2013,14733290,,,,2483.55,,
4/8/2013,14648180,2473.31,2429.5,2443.24,2472.3,55249300,53296770
4/9/2013,14727450,2505.29,2477.29,2477.29,2489.43,54947020,52389820
4/10/2013,14726410,2495.57,2466.19,2487.98,2485.31,51963810,47504910
4/11/2013,14686760,2508.59,2476.4,2502.5,2477.88,43039940,42989950
4/12/2013,14607990,2489.12,2460.18,2476.32,2462.11,40428030,39917260
4/15/2013,14449150,2461.67,2430.15,2453.97,2436.82,44084830,46539730
4/16/2013,14542430,2461.05,2416.62,2419.51,2459.59,53783250,55280610
4/17/2013,14534910,2465.2,2437.34,2457.88,2458.47,46800820,44692160
4/18/2013,14564770,2478.41,2434.73,2440.71,2464.85,46270130,42860700
4/19/2013,14892180,2542.45,2469.32,2469.95,2533.83,76723660,75520860
4/22/2013,14863780,2539.05,2518.26,2525.11,2530.67,63027020,62511870
4/23/2013,14474180,2532.2,2448.2,2532.2,2449.47,61576140,60653970
4/24/2013,14699910,2511.2,2446.59,2452.78,2495.58,62189410,63050910
4/25/2013,14574880,2505.48,2456.57,2486.86,2467.88,59891280,60557920
4/26/2013,14452740,2488.58,2439.8,2477.72,2447.31,46351980,47123380
4/29/2013,14452740,,,,2447.31,,
4/30/2013,14452740,,,,2447.31,,
5/1/2013,14452740,,,,2447.31,,
5/2/2013,14436140,2453.75,2423.08,2434.6,2449.64,47200450,47016080
5/3/2013,14641550,2521.12,2457.54,2457.54,2492.91,63267040,62330080
5/6/2013,14814360,2533.85,2500.45,2502.98,2525.98,61767940,60418770
5/7/2013,14834390,2539.3,2507.76,2519.36,2529.94,59244940,54490640
5/8/2013,14907430,2562.01,2531.25,2542.27,2542.8,60309140,59554290
5/9/2013,14818220,2543.3,2507.79,2542.37,2527.79,64438290,60240140
5/10/2013,14890130,2546.97,2515.16,2519.52,2540.84,50896690,48816720
5/13/2013,14831600,2547.6,2516.73,2542.41,2530.77,55155090,54092140
5/14/2013,14638760,2526.14,2479.87,2526,2493.34,56144560,54880060
5/15/2013,14693970,2507.43,2491.93,2493.97,2506.92,47578580,44189650
5/16/2013,14903210,2553.06,2487.76,2501.12,2552.71,76830430,70796180
5/17/2013,15126740,2598.71,2547.78,2550.45,2592.05,83599360,81850800
5/20/2013,15224570,2627.62,2590.05,2597.15,2609.61,94059410,86337790
5/21/2013,15262590,2617.4,2594.25,2607.39,2614.85,75837810,71505980
5/22/2013,15259840,2630.07,2603.75,2613.41,2618.03,78224110,74191810
5/23/2013,15072180,2624.08,2579.35,2604.93,2582.85,81359900,84825360
5/24/2013,15140480,2608.35,2572.88,2591.42,2597.23,62831230,60739660
5/27/2013,15140260,2611.97,2589.74,2593.52,2599.59,66701650,64195070
5/28/2013,15357600,2644.36,2585.9,2600.63,2644.36,86756740,84196110
5/29/2013,15363590,2661.23,2640.88,2648.93,2642.56,81953840,79277700
5/30/2013,15306350,2647.44,2623.58,2633.95,2634.32,71045060,70146370
5/31/2013,15172880,2645.56,2604.75,2638.71,2606.43,65904430,62528530
6/3/2013,15171570,2625.94,2596.05,2605.97,2602.62,63008700,59774460
6/4/2013,15004600,2600.5,2556.06,2600.5,2565.67,63139410,66315740
6/5/2013,14990320,2570.03,2545.19,2565.33,2560.54,47367060,45637180
6/6/2013,14815330,2557.68,2525.31,2552.82,2527.84,54448110,52496530
6/7/2013,14596090,2538.89,2475.69,2526.91,2484.16,61366160,61030880
6/10/2013,14596090,,,,2484.16,,
6/11/2013,14596090,,,,2484.16,,
6/12/2013,14596090,,,,2484.16,,
6/13/2013,14168460,2448.72,2375.2,2448.72,2399.94,64081580,69730060
6/14/2013,14248910,2420.36,2396.49,2404.42,2416.77,53686770,55964530
6/17/2013,14185410,2427.53,2394.38,2422.76,2403.84,51983740,50395700
6/18/2013,14206120,2424.2,2393.32,2413.09,2418.74,48792080,48630370
6/19/2013,14107660,2408.28,2366.35,2408.28,2400.76,52979980,54346260
6/20/2013,13701260,2386.1,2320.23,2386.1,2321.47,52171730,55201010
6/21/2013,13641490,2332.84,2269.56,2283.15,2317.39,53486130,58705790
6/24/2013,12904570,2308.07,2164.32,2308.07,2171.21,73731920,86597250
6/25/2013,12883850,2169.21,2023.17,2146.05,2165.42,87090380,107554900
6/26/2013,12816970,2181.02,2131.86,2170.33,2168.3,67298420,79256420
6/27/2013,12823870,2200.21,2153.17,2172.85,2160.73,62927070,75406750
6/28/2013,13055150,2227.46,2139.37,2149.03,2200.64,64106050,79451310
7/1/2013,13337780,2213.96,2166.35,2187.09,2213.32,51874720,57726220
7/2/2013,13406180,2226.11,2191.8,2211.8,2221.98,59632900,61838850
7/3/2013,13313320,2211.04,2169.14,2211.04,2203.83,59536750,65836020
7/4/2013,13388520,2245.91,2176.08,2187.18,2221.98,67189380,72581140
7/5/2013,13413750,2252.03,2225.05,2227.35,2226.85,58424400,61821760
7/8/2013,13109890,2205.21,2162.19,2194.42,2163.62,49288240,54782480
7/9/2013,13142220,2174.79,2149.79,2160.7,2162.67,37246180,41494430
7/10/2013,13428320,2224.13,2157.47,2163.1,2224.06,54373740,61149780
7/11/2013,13896480,2351.22,2232.16,2232.16,2326.69,111329800,125793200
7/12/2013,13647990,2331.99,2274.07,2319.02,2275.37,82064540,89733070
7/15/2013,13780460,2336.04,2274.67,2289.76,2307.3,71796180,74757870
7/16/2013,13809530,2317.85,2281.94,2300.83,2317.85,62085620,65624140
7/17/2013,13657790,2326.92,2281.61,2311.44,2282.84,63229060,67655250
7/18/2013,13478420,2282.43,2241.93,2272.95,2245.33,51937230,57144290
7/19/2013,13275500,2257.92,2188.75,2248.13,2190.48,66179070,70535280
7/22/2013,13330630,2203.06,2159.81,2170.09,2202.19,48872940,53283490
7/23/2013,13618600,2276.74,2206.76,2211.59,2265.84,69255410,74809730
7/24/2013,13535660,2265.58,2217.19,2253.38,2249.15,69279820,69592300
7/25/2013,13474420,2268.84,2227.85,2255.22,2237.68,60558350,65774300
7/26/2013,13387510,2238.42,2209.81,2226.43,2224.01,45636060,48941090
7/29/2013,13143040,2205.08,2169.02,2205.08,2175.97,49624610,54600910
7/30/2013,13248320,2221.59,2162.98,2184.01,2189.39,50907220,55193620
7/31/2013,13259220,2235.38,2187.21,2211.75,2193.02,46723490,48327040
8/1/2013,13502390,2245.56,2200.63,2206,2245.36,58944750,62603980
8/2/2013,13498840,2274.71,2244.25,2263.49,2247.26,58459980,60890880
8/5/2013,13644490,2278.33,2243.22,2249.98,2278.33,53623060,55342140
8/6/2013,13717000,2302.48,2256.71,2270.67,2293.64,68993570,73746880
8/7/2013,13625930,2313.88,2276.86,2292.38,2280.62,69560480,73048690
8/8/2013,13611260,2297.63,2267.07,2277.25,2276.78,52710270,53098420
8/9/2013,13656960,2301.59,2258.33,2288.51,2286.01,62663970,64600020
8/12/2013,14003140,2352.89,2293.18,2296.22,2352.79,94038900,97863220
8/13/2013,14018160,2360.83,2340.73,2352.88,2359.07,71178510,78393630
8/14/2013,13976450,2386.6,2340.83,2362.62,2349.08,71338210,75942130
8/15/2013,13853370,2362.09,2319.78,2348.84,2321.58,59411200,61951840
8/16/2013,13786270,2423.08,2295.02,2314.26,2304.14,104026800,120369600
8/19/2013,13884950,2340.19,2284.08,2286.2,2331.43,67064910,72483220
8/20/2013,13779830,2353.41,2303.67,2325.86,2312.46,67589700,73086340
8/21/2013,13766960,2321.64,2291.05,2320.58,2308.59,50886480,55007380
8/22/2013,13722830,2329.14,2297.02,2302.67,2303.93,51686300,55338100
8/23/2013,13634830,2321.04,2251.92,2314.87,2286.93,65459840,68967120
8/26/2013,13879550,2336.38,2288.5,2294.76,2335.62,66541010,70371040
8/27/2013,13892350,2345.1,2322.46,2332.8,2340.88,62575380,65990320
8/28/2013,13839110,2345.36,2307.04,2326.1,2328.06,80965550,89256160
8/29/2013,13786840,2342.32,2308.14,2338.56,2318.31,59719870,66085410
8/30/2013,13763660,2334.41,2303.61,2315.91,2313.91,76695980,87654510
9/2/2013,13786280,2329.87,2297.45,2319.96,2320.34,73575860,79510240
9/3/2013,13958920,2354.86,2321.3,2326.23,2354.5,72663970,80554000
9/4/2013,13953240,2360.66,2345.44,2352.54,2350.7,68509010,78725760
9/5/2013,13921550,2351.22,2336.75,2350.93,2341.73,59606060,62951380
9/6/2013,13996080,2361.18,2335.93,2336.77,2357.78,63916880,73340110
9/9/2013,14504950,2449.25,2372.69,2374.26,2440.61,127299500,149889600
9/10/2013,14645830,2475.19,2435.83,2446.45,2474.89,130648100,154856000
9/11/2013,14690470,2504.47,2471.62,2483.79,2482.89,142830300,166915000
9/12/2013,14788550,2527.38,2469.72,2480.47,2507.45,126115500,145173200
9/13/2013,14672190,2515.78,2481.45,2502.54,2488.9,98274990,110775000
9/16/2013,14624680,2503.69,2467.13,2501.08,2478.39,97043840,105383300
9/17/2013,14337490,2481.71,2426.46,2480.81,2427.32,93115100,99459970
9/18/2013,14363220,2439.63,2407.24,2426.04,2432.51,69341310,71040750
9/19/2013,14363220,,,,2432.51,,
9/20/2013,14363220,,,,2432.51,,
9/23/2013,14560480,2473.16,2439.99,2441.52,2472.29,80920670,80128350
9/24/2013,14428210,2470.75,2420.08,2470.71,2443.88,96769820,97853010
9/25/2013,14355440,2455.04,2423.28,2440.83,2429.03,89119220,90518420
9/26/2013,14127740,2422.63,2382.53,2422.63,2384.44,84183920,86236770
9/27/2013,14171740,2402.2,2379.86,2382.22,2394.97,66383980,65971500
9/30/2013,14234650,2415.07,2397.22,2406.2,2409.04,60990130,59513980
10/1/2013,14234650,,,,2409.04,,
10/2/2013,14234650,,,,2409.04,,
10/3/2013,14234650,,,,2409.04,,
10/4/2013,14234650,,,,2409.04,,
10/7/2013,14234650,,,,2409.04,,
10/8/2013,14390270,2446.7,2392.57,2406.41,2441.81,84229900,84785500
10/9/2013,14438030,2453.75,2424.77,2432.94,2453.58,76128340,76277630
10/10/2013,14309780,2455.98,2422.02,2455.64,2429.32,89468020,90329700
10/11/2013,14516660,2471.16,2439.63,2442.36,2468.51,91811540,93388260
10/14/2013,14558600,2483.13,2462.55,2472.27,2472.54,99109150,100081300
10/15/2013,14509890,2479.13,2449.42,2475.32,2467.52,86100820,89173490
10/16/2013,14294790,2459.08,2409.72,2459.08,2421.37,83150830,88979820
10/17/2013,14272990,2440.92,2407.78,2432.64,2413.33,67722880,71222460
10/18/2013,14314230,2435.71,2410.6,2415.12,2426.05,59138750,60291620
10/21/2013,14532620,2472.78,2423.56,2431.91,2471.32,82223140,84909790
10/22/2013,14408730,2470.25,2439.86,2470.25,2445.89,83412050,90703020
10/23/2013,14272460,2474.37,2412.48,2451.56,2418.49,83286770,91545340
10/24/2013,14150600,2422.94,2395.47,2412.23,2400.51,60427230,64560820
10/25/2013,13963010,2413.33,2353.99,2400.52,2368.56,70778080,77070180
10/28/2013,13965730,2377.25,2351.86,2372.57,2365.95,56602100,62876140
10/29/2013,14017460,2408.62,2327.9,2369.22,2372.05,91741550,106737800
10/30/2013,14227180,2407.85,2365.51,2371.85,2407.47,75735060,92178110
10/31/2013,14106110,2398.39,2370.23,2398.39,2373.72,70393870,82736960
11/1/2013,14173590,2395,2365.15,2373.96,2384.96,57820020,63055760
11/4/2013,14153970,2404.9,2376.35,2397.21,2380.45,48959460,51798450
11/5/2013,14175250,2385.69,2343.8,2366.88,2383.77,56935540,62084480
11/6/2013,14048250,2383.54,2352.79,2371.32,2353.57,59536860,63776660
11/7/2013,14001320,2356.67,2328.25,2351.87,2340.55,50942560,54821740
11/8/2013,13853600,2342.67,2306.04,2329.08,2307.94,48564990,53788500
11/11/2013,13890070,2325.23,2295,2305.94,2315.89,42566540,45739460
11/12/2013,14000130,2342.53,2316.6,2319.36,2340,49854750,52687540
11/13/2013,13739640,2325.56,2287.55,2325.36,2288.12,53183040,59848820
11/14/2013,13806170,2305.7,2279.01,2291.27,2304.5,51945070,57310350
11/15/2013,14026130,2377.21,2306.55,2306.55,2350.73,83147860,86391760
11/18/2013,14427770,2429.57,2361.04,2367.88,2428.9,108549500,110034600
11/19/2013,14371320,2427.93,2405.08,2427.93,2412.16,79884930,78648290
11/20/2013,14440190,2435.43,2406.42,2428.77,2424.85,67741420,72291790
11/21/2013,14422920,2415.38,2382.88,2412.45,2409.99,82220510,87706670
11/22/2013,14374510,2419,2393.58,2415.29,2397.96,70052190,75000670
11/25/2013,14291980,2418.85,2380.69,2385.78,2388.63,63811260,66144720
11/26/2013,14265210,2399.02,2380.41,2387.83,2387.42,53334190,59185860
11/27/2013,14387470,2422.81,2383.78,2386.36,2414.48,70744770,75294080
11/28/2013,14523480,2460.56,2417.23,2419.15,2439.53,86852430,90660400
11/29/2013,14506910,2446.39,2432.39,2442.68,2438.94,61907360,61803740
12/2/2013,14522840,2464.86,2397.01,2423.97,2418.79,112921800,119655100
12/3/2013,14595770,2448.33,2406.66,2410.69,2442.78,72045230,74455740
12/4/2013,14747830,2486.64,2434.69,2439.82,2475.13,94783920,102650200
12/5/2013,14694150,2481.75,2460.58,2476.45,2468.2,72999920,77708930
12/6/2013,14636580,2470.81,2445.62,2463.04,2452.29,64843200,66114080
12/9/2013,14626150,2468.95,2445.94,2460.03,2450.87,57634530,57164880
12/10/2013,14610030,2466.66,2444.53,2456.23,2453.32,61236720,66941420
12/11/2013,14384270,2440.5,2400.74,2440.5,2412.76,62808850,68075140
12/12/2013,14367700,2423.31,2402.77,2406.77,2410.01,47481440,50147710
12/13/2013,14314090,2416.26,2386.25,2388.66,2406.64,47583520,51501180
12/16/2013,14419690,2412.73,2367.43,2408.68,2367.92,62107890,64581660
12/17/2013,14352770,2373.29,2351.18,2369.25,2356.38,46306060,48483890
12/18/2013,14345460,2368.58,2350.45,2356.7,2357.23,39675260,40015200
12/19/2013,14220520,2370.99,2331.19,2366.2,2332.41,45148860,48095680
12/20/2013,13910760,2338.88,2278.1,2335.05,2278.14,60862130,65204190
12/23/2013,13962750,2295.76,2259.57,2283.8,2284.6,44415330,45580270
12/24/2013,13980950,2312.83,2270.24,2291.13,2288.25,45173180,45599170
12/25/2013,14070150,2305.61,2281.6,2291.75,2305.11,41202980,44005310
12/26/2013,13848510,2301.49,2263.92,2299.97,2265.33,48603010,51497550
12/27/2013,14041400,2315.18,2264.39,2268.53,2303.48,51197940,53389150
12/30/2013,13994220,2316.62,2295.64,2313.38,2299.46,46156430,48414300
12/31/2013,14149560,2333.07,2287.12,2289.01,2330.03,57026480,56631060
1/1/2014,14149560,,,,2330.03,,
1/2/2014,14101490,2325.99,2310.65,2323.43,2321.98,49012210,45194290
1/3/2014,13938060,2314.84,2280.89,2311.97,2290.78,57739700,59782640
1/6/2014,13705380,2286.37,2229.33,2286.37,2238.64,59979360,66300400
1/7/2014,13694260,2246.79,2218.65,2222.31,2238,42565650,43753090
1/8/2014,13694180,2262.58,2228.42,2240.63,2241.91,50691490,51348850
1/9/2014,13584890,2258.89,2220.8,2236.97,2222.22,54399490,55987040
1/10/2014,13497560,2224.49,2200.21,2216.52,2204.85,47572300,54169280
1/13/2014,13474930,2222.07,2183.6,2207,2193.68,46122990,50122770
1/14/2014,13574710,2214.12,2179.91,2192.84,2212.85,46785090,54049940
1/15/2014,13540610,2215.9,2193.8,2210.02,2208.94,45755900,48962380
1/16/2014,13530450,2227.26,2201.56,2209.45,2211.84,49842770,52298900
1/17/2014,13402380,2205.97,2175.88,2203.82,2178.49,46268140,50273150
1/20/2014,13306470,2182.46,2156.46,2173.65,2165.99,39157220,40560140
1/21/2014,13405430,2197.92,2168.42,2168.42,2187.41,38590990,40306240
1/22/2014,13695380,2244.13,2187.53,2190.43,2243.8,64803340,70641360
1/23/2014,13610960,2248.92,2228.06,2242.24,2231.89,55726420,56345940
1/24/2014,13681430,2257.35,2222.89,2225.76,2245.68,59563440,61167660
1/27/2014,13519360,2233.23,2211.8,2233.01,2215.92,63503980,70344240
1/28/2014,13551740,2233.26,2205.97,2220.78,2219.85,49408750,53269120
1/29/2014,13602050,2233.06,2219.93,2225.71,2227.78,48788670,50222700
1/30/2014,13468120,2223.16,2200.22,2223.16,2202.45,43475950,43632300
1/31/2014,13468120,,,,2202.45,,
2/3/2014,13468120,,,,2202.45,,
2/4/2014,13468120,,,,2202.45,,
2/5/2014,13468120,,,,2202.45,,
2/6/2014,13468120,,,,2202.45,,
2/7/2014,13507700,2212.5,2177.12,2187.34,2212.48,49597100,50459310
2/10/2014,13782430,2270.19,2221.54,2221.54,2267.53,81103230,83065710
2/11/2014,13897810,2296.52,2262.6,2267.73,2285.56,92688960,99229820
2/12/2014,13916260,2294.32,2276.44,2286.19,2291.25,73487380,76592160
2/13/2014,13867560,2307.47,2278.26,2288.45,2279.55,87352110,96217780
2/14/2014,13949790,2295.85,2274.43,2278.4,2295.57,64613310,67082990
2/17/2014,14048850,2315.58,2293.55,2308.79,2311.65,86871340,87831660
2/18/2014,13891050,2310.31,2276.11,2310.31,2282.44,88107260,87049730
2/19/2014,14078840,2317.42,2274.15,2280.93,2308.66,88341890,99352560
2/20/2014,14062770,2331.7,2286.2,2314.09,2287.44,91771580,106439500
2/21/2014,13891080,2287.87,2250.65,2284.03,2264.29,69908180,76368990
2/24/2014,13596510,2246.71,2194.16,2246.71,2214.51,79599140,89215940
2/25/2014,13334440,2225.21,2150.09,2216.51,2157.91,88306560,93237540
2/26/2014,13378630,2164.7,2137.08,2147.74,2163.4,68640580,77993300
2/27/2014,13408920,2180.06,2150.13,2170.81,2154.11,81587980,90104290
2/28/2014,13491810,2180.47,2133.55,2149.45,2178.97,70216780,76668050
3/3/2014,13560590,2194.22,2167.91,2173.91,2190.37,69408740,82072300
3/4/2014,13511280,2188.6,2161.59,2183.86,2184.27,64691420,73069250
3/5/2014,13381550,2189.09,2159.59,2187.35,2163.98,55669660,61332000
3/6/2014,13433870,2181.43,2136.45,2159.4,2173.63,61495010,69093760
3/7/2014,13435040,2189.39,2161.44,2170.04,2168.36,58693170,64265170
3/10/2014,13073690,2149.68,2095.07,2149.68,2097.79,63086400,71416400
3/11/2014,13101280,2118.79,2088.73,2092.61,2108.66,53075780,57621230
3/12/2014,13085340,2130.59,2090.76,2102.8,2114.13,60115230,70069740
3/13/2014,13239290,2149.44,2115.99,2119.55,2140.33,59163090,69226020
3/14/2014,13128710,2140.38,2109.57,2129.87,2122.84,49805230,58617730
3/17/2014,13237710,2143.2,2118.95,2132.79,2143.04,47571280,52409440
3/18/2014,13224660,2152.46,2134.92,2146.12,2138.13,54188430,55354130
3/19/2014,13162930,2131.28,2101.28,2131.28,2120.87,55283940,59303900
3/20/2014,12994440,2134.79,2086.5,2116.18,2086.97,58951600,67631280
3/21/2014,13387620,2163.22,2077.76,2079.87,2158.8,83560500,104024800
